nutrition,value,measure,food_product
SFA 10:0,0.005,G,mustard
SFA 12:0,0.003,G,mustard
SFA 14:0,0.004,G,mustard
SFA 16:0,0.138,G,mustard
SFA 18:0,0.045,G,mustard
MUFA 18:1,0.92,G,mustard
PUFA 18:2,0.43,G,mustard
PUFA 18:3,0.444,G,mustard
PUFA 20:4,0.0,G,mustard
PUFA 22:6 n-3 (DHA),0.0,G,mustard
MUFA 16:1,0.009,G,mustard
PUFA 18:4,0.0,G,mustard
MUFA 20:1,0.345,G,mustard
PUFA 20:5 n-3 (EPA),0.0,G,mustard
MUFA 22:1,1.26,G,mustard
PUFA 22:5 n-3 (DPA),0.0,G,mustard
"Fatty acids, total monounsaturated",2.59,G,mustard
"Fatty acids, total polyunsaturated",0.903,G,mustard
Protein,2.35,G,mustard greens
Total lipid (fat),0.0,G,mustard greens
"Carbohydrate, by difference",4.71,G,mustard greens
Energy,29.0,KCAL,mustard greens
"Sugars, total including NLEA",1.18,G,mustard greens
"Fiber, total dietary",3.5,G,mustard greens
"Calcium, Ca",118,MG,mustard greens
"Iron, Fe",1.18,MG,mustard greens
"Potassium, K",388,MG,mustard greens
"Sodium, Na",18.0,MG,mustard greens
"Vitamin D (D2 + D3), International Units",0.0,IU,mustard greens
"Vitamin C, total ascorbic acid",70.6,MG,mustard greens
Cholesterol,0.0,MG,mustard greens
"Fatty acids, total trans",0.0,G,mustard greens
"Fatty acids, total saturated",0.0,G,mustard greens
Protein,1.06,G,nectarine
Total lipid (fat),0.28,G,nectarine
"Carbohydrate, by difference",9.18,G,nectarine
Energy,43.0,KCAL,nectarine
"Alcohol, ethyl",0.0,G,nectarine
Water,89.0,G,nectarine
Caffeine,0.0,MG,nectarine
Theobromine,0.0,MG,nectarine
"Sugars, total including NLEA",7.89,G,nectarine
"Fiber, total dietary",1.5,G,nectarine
"Calcium, Ca",2.0,MG,nectarine
"Iron, Fe",0.3,MG,nectarine
"Magnesium, Mg",9.0,MG,nectarine
"Phosphorus, P",26.0,MG,nectarine
"Potassium, K",131,MG,nectarine
"Sodium, Na",13.0,MG,nectarine
"Zinc, Zn",0.21,MG,nectarine
"Copper, Cu",0.082,MG,nectarine
"Selenium, Se",0.0,UG,nectarine
Retinol,0.0,UG,nectarine
"Vitamin A, RAE",21.0,UG,nectarine
"Carotene, beta",199,UG,nectarine
"Carotene, alpha",0.0,UG,nectarine
Vitamin E (alpha-tocopherol),0.61,MG,nectarine
Vitamin D (D2 + D3),0.0,UG,nectarine
"Cryptoxanthin, beta",117,UG,nectarine
Lycopene,0.0,UG,nectarine
Lutein + zeaxanthin,130,UG,nectarine
"Vitamin C, total ascorbic acid",2.9,MG,nectarine
Thiamin,0.034,MG,nectarine
Riboflavin,0.027,MG,nectarine
Niacin,1.12,MG,nectarine
Vitamin B-6,0.025,MG,nectarine
"Folate, total",6.0,UG,nectarine
Vitamin B-12,0.0,UG,nectarine
"Choline, total",6.2,MG,nectarine
Vitamin K (phylloquinone),2.0,UG,nectarine
Folic acid,0.0,UG,nectarine
"Folate, food",6.0,UG,nectarine
"Folate, DFE",6.0,UG,nectarine
"Vitamin E, added",0.0,MG,nectarine
"Vitamin B-12, added",0.0,UG,nectarine
Cholesterol,0.0,MG,nectarine
"Fatty acids, total saturated",0.0,G,nectarine
SFA 4:0,0.0,G,nectarine
SFA 6:0,0.0,G,nectarine
SFA 8:0,0.0,G,nectarine
SFA 10:0,0.0,G,nectarine
SFA 12:0,0.0,G,nectarine
SFA 14:0,0.0,G,nectarine
SFA 16:0,0.0,G,nectarine
SFA 18:0,0.0,G,nectarine
MUFA 18:1,0.0,G,nectarine
PUFA 18:2,0.0,G,nectarine
PUFA 18:3,0.0,G,nectarine
PUFA 20:4,0.0,G,nectarine
PUFA 22:6 n-3 (DHA),0.0,G,nectarine
MUFA 16:1,0.0,G,nectarine
PUFA 18:4,0.0,G,nectarine
MUFA 20:1,0.0,G,nectarine
PUFA 20:5 n-3 (EPA),0.0,G,nectarine
MUFA 22:1,0.0,G,nectarine
PUFA 22:5 n-3 (DPA),0.0,G,nectarine
"Fatty acids, total monounsaturated",0.0,G,nectarine
"Fatty acids, total polyunsaturated",0.0,G,nectarine
Protein,3.2,G,noodle
Total lipid (fat),5.3,G,noodle
"Carbohydrate, by difference",19.0,G,noodle
Energy,140,KCAL,noodle
"Sugars, total including NLEA",1.5,G,noodle
"Fiber, total dietary",1.4,G,noodle
"Vitamin C, total ascorbic acid",0.5,MG,nut
Thiamin,0.423,MG,nut
Riboflavin,0.058,MG,nut
Protein,18.2,G,nut
Ash,2.54,G,nut
Starch,23.5,G,nut
Fructose,0.05,G,nut
Lactose,0.0,G,nut
"Iron, Fe",6.68,MG,nut
"Magnesium, Mg",292,MG,nut
"Phosphorus, P",593,MG,nut
"Sodium, Na",12.0,MG,nut
"Copper, Cu",2.2,MG,nut
"Manganese, Mn",1.66,MG,nut
Vitamin B-6,0.417,MG,nut
Sucrose,5.81,G,nut
Glucose,0.05,G,nut
Maltose,0.0,G,nut
Water,5.2,G,nut
"Calcium, Ca",37.0,MG,nut
"Potassium, K",660,MG,nut
"Zinc, Zn",5.78,MG,nut
Niacin,1.06,MG,nut
SFA 17:0,0.046,G,nut
SFA 24:0,0.101,G,nut
MUFA 16:1,0.136,G,nut
Energy,553,KCAL,nut
SFA 8:0,0.015,G,nut
SFA 12:0,0.015,G,nut
SFA 14:0,0.015,G,nut
SFA 22:0,0.173,G,nut
Total lipid (fat),43.8,G,nut
"Carbohydrate, by difference",30.2,G,nut
"Folate, DFE",25.0,UG,nut
MUFA 20:1,0.138,G,nut
SFA 10:0,0.015,G,nut
SFA 16:0,3.92,G,nut
SFA 18:0,3.22,G,nut
SFA 20:0,0.266,G,nut
MUFA 18:1,23.5,G,nut
PUFA 18:2,7.78,G,nut
PUFA 18:3,0.062,G,nut
"Vitamin D (D2 + D3), International Units",0.0,IU,nut
Vitamin D (D2 + D3),0.0,UG,nut
"Fatty acids, total saturated",7.78,G,nut
"Fatty acids, total monounsaturated",23.8,G,nut
"Fatty acids, total polyunsaturated",7.84,G,nut
Campesterol,9.0,MG,nut
Stigmasterol,0.0,MG,nut
Beta-sitosterol,113,MG,nut
Galactose,0.0,G,nut
"Fiber, total dietary",3.3,G,nut
"Cryptoxanthin, beta",0.0,UG,nut
Lycopene,0.0,UG,nut
"Tocopherol, delta",0.36,MG,nut
"Tocotrienol, gamma",0.2,MG,nut
"Tocotrienol, delta",0.0,MG,nut
"Vitamin A, IU",0.0,IU,nut
Retinol,0.0,UG,nut
"Vitamin A, RAE",0.0,UG,nut
"Carotene, beta",0.0,UG,nut
"Carotene, alpha",0.0,UG,nut
MUFA 14:1,0.0,G,nut
PUFA 22:6 n-3 (DHA),0.0,G,nut
"Folate, total",25.0,UG,nut
Vitamin B-12,0.0,UG,nut
Vitamin K (phylloquinone),34.1,UG,nut
"Folate, food",25.0,UG,nut
Tryptophan,0.287,G,nut
Threonine,0.688,G,nut
Methionine,0.362,G,nut
Phenylalanine,0.951,G,nut
Tyrosine,0.508,G,nut
Alanine,0.837,G,nut
Glutamic acid,4.51,G,nut
Glycine,0.937,G,nut
Proline,0.812,G,nut
Cholesterol,0.0,MG,nut
PUFA 20:5 n-3 (EPA),0.0,G,nut
PUFA 22:5 n-3 (DPA),0.0,G,nut
MUFA 17:1,0.0,G,nut
MUFA 15:1,0.0,G,nut
"Selenium, Se",19.9,UG,nut
Vitamin E (alpha-tocopherol),0.9,MG,nut
"Sugars, total including NLEA",5.91,G,nut
Lutein + zeaxanthin,22.0,UG,nut
"Tocopherol, beta",0.03,MG,nut
"Tocopherol, gamma",5.31,MG,nut
"Tocotrienol, alpha",0.0,MG,nut
"Tocotrienol, beta",0.1,MG,nut
Pantothenic acid,0.864,MG,nut
Isoleucine,0.789,G,nut
Leucine,1.47,G,nut
Lysine,0.928,G,nut
Cystine,0.393,G,nut
Valine,1.09,G,nut
Arginine,2.12,G,nut
Histidine,0.456,G,nut
Aspartic acid,1.8,G,nut
Serine,1.08,G,nut
SFA 4:0,0.0,G,nut
SFA 6:0,0.0,G,nut
SFA 15:0,0.0,G,nut
"PUFA 20:2 n-6 c,c",0.0,G,nut
PUFA 20:3,0.0,G,nut
PUFA 20:4,0.0,G,nut
PUFA 18:4,0.0,G,nut
MUFA 22:1,0.0,G,nut
Folic acid,0.0,UG,nut
Folic acid,0.0,UG,nutmeg
Vitamin B-12,0.0,UG,nutmeg
"Vitamin C, total ascorbic acid",0.0,MG,nutmeg
Thiamin,0.0,MG,nutmeg
Riboflavin,0.0,MG,nutmeg
Tryptophan,0.0,G,nutmeg
Threonine,0.0,G,nutmeg
Methionine,0.0,G,nutmeg
Phenylalanine,0.0,G,nutmeg
Tyrosine,0.0,G,nutmeg
Alanine,0.0,G,nutmeg
Glutamic acid,0.0,G,nutmeg
Glycine,0.0,G,nutmeg
Proline,0.0,G,nutmeg
Cholesterol,0.0,MG,nutmeg
"Fatty acids, total saturated",90.0,G,nutmeg
SFA 8:0,0.0,G,nutmeg
SFA 12:0,3.1,G,nutmeg
SFA 14:0,82.6,G,nutmeg
PUFA 22:6 n-3 (DHA),0.0,G,nutmeg
MUFA 16:1,0.0,G,nutmeg
PUFA 20:5 n-3 (EPA),0.0,G,nutmeg
PUFA 22:5 n-3 (DPA),0.0,G,nutmeg
Phytosterols,0.0,MG,nutmeg
Protein,0.0,G,nutmeg
Ash,0.0,G,nutmeg
"Fiber, total dietary",0.0,G,nutmeg
"Iron, Fe",0.0,MG,nutmeg
"Magnesium, Mg",0.0,MG,nutmeg
"Phosphorus, P",0.0,MG,nutmeg
"Sodium, Na",0.0,MG,nutmeg
Niacin,0.0,MG,nutmeg
Pantothenic acid,0.0,MG,nutmeg
Vitamin B-6,0.0,MG,nutmeg
Vitamin E (alpha-tocopherol),0.2,MG,nutmeg
"Calcium, Ca",0.0,MG,nutmeg
"Potassium, K",0.0,MG,nutmeg
"Zinc, Zn",0.0,MG,nutmeg
Isoleucine,0.0,G,nutmeg
Leucine,0.0,G,nutmeg
Lysine,0.0,G,nutmeg
Cystine,0.0,G,nutmeg
Valine,0.0,G,nutmeg
Arginine,0.0,G,nutmeg
Histidine,0.0,G,nutmeg
Aspartic acid,0.0,G,nutmeg
Serine,0.0,G,nutmeg
SFA 4:0,0.0,G,nutmeg
SFA 6:0,0.0,G,nutmeg
SFA 10:0,0.0,G,nutmeg
SFA 16:0,4.3,G,nutmeg
SFA 18:0,0.0,G,nutmeg
MUFA 18:1,4.8,G,nutmeg
PUFA 18:2,0.0,G,nutmeg
PUFA 18:3,0.0,G,nutmeg
PUFA 20:4,0.0,G,nutmeg
PUFA 18:4,0.0,G,nutmeg
MUFA 20:1,0.0,G,nutmeg
MUFA 22:1,0.0,G,nutmeg
"Fatty acids, total monounsaturated",4.8,G,nutmeg
"Fatty acids, total polyunsaturated",0.0,G,nutmeg
Total lipid (fat),100,G,nutmeg
"Carbohydrate, by difference",0.0,G,nutmeg
Energy,3700.0,kJ,nutmeg
Water,0.0,G,nutmeg
Retinol,0.0,UG,nutmeg
"Folate, DFE",0.0,UG,nutmeg
Lutein + zeaxanthin,0.0,UG,nutmeg
Caffeine,0.0,MG,nutmeg
Theobromine,0.0,MG,nutmeg
"Sugars, total including NLEA",0.0,G,nutmeg
"Folate, food",0.0,UG,nutmeg
"Vitamin A, RAE",0.0,UG,nutmeg
"Carotene, beta",0.0,UG,nutmeg
"Carotene, alpha",0.0,UG,nutmeg
"Cryptoxanthin, beta",0.0,UG,nutmeg
Lycopene,0.0,UG,nutmeg
"Folate, total",0.0,UG,nutmeg
"Vitamin A, IU",0.0,IU,nutmeg
"Alcohol, ethyl",0.0,G,nutmeg
"Selenium, Se",0.0,UG,nutmeg
Protein,13.2,G,oat
Total lipid (fat),6.52,G,oat
"Carbohydrate, by difference",67.7,G,oat
Energy,379,KCAL,oat
"Alcohol, ethyl",0.0,G,oat
Water,10.8,G,oat
Caffeine,0.0,MG,oat
Theobromine,0.0,MG,oat
"Sugars, total including NLEA",0.99,G,oat
"Fiber, total dietary",10.1,G,oat
"Calcium, Ca",52.0,MG,oat
"Iron, Fe",4.25,MG,oat
"Magnesium, Mg",138,MG,oat
"Phosphorus, P",410,MG,oat
"Potassium, K",362,MG,oat
"Sodium, Na",6.0,MG,oat
"Zinc, Zn",3.64,MG,oat
"Copper, Cu",0.391,MG,oat
"Selenium, Se",28.9,UG,oat
Retinol,0.0,UG,oat
"Vitamin A, RAE",0.0,UG,oat
"Carotene, beta",0.0,UG,oat
"Carotene, alpha",0.0,UG,oat
Vitamin E (alpha-tocopherol),0.42,MG,oat
Vitamin D (D2 + D3),0.0,UG,oat
"Cryptoxanthin, beta",0.0,UG,oat
Lycopene,0.0,UG,oat
Lutein + zeaxanthin,180,UG,oat
"Vitamin C, total ascorbic acid",0.0,MG,oat
Thiamin,0.46,MG,oat
Riboflavin,0.155,MG,oat
Niacin,1.12,MG,oat
Vitamin B-6,0.1,MG,oat
"Folate, total",32.0,UG,oat
Vitamin B-12,0.0,UG,oat
"Choline, total",40.4,MG,oat
Vitamin K (phylloquinone),2.0,UG,oat
Folic acid,0.0,UG,oat
"Folate, food",32.0,UG,oat
"Folate, DFE",32.0,UG,oat
"Vitamin E, added",0.0,MG,oat
"Vitamin B-12, added",0.0,UG,oat
Cholesterol,0.0,MG,oat
"Fatty acids, total saturated",1.11,G,oat
SFA 4:0,0.0,G,oat
SFA 6:0,0.0,G,oat
SFA 8:0,0.0,G,oat
SFA 10:0,0.0,G,oat
SFA 12:0,0.02,G,oat
SFA 14:0,0.01,G,oat
SFA 16:0,0.94,G,oat
SFA 18:0,0.06,G,oat
MUFA 18:1,1.97,G,oat
PUFA 18:2,2.2,G,oat
PUFA 18:3,0.1,G,oat
PUFA 20:4,0.0,G,oat
PUFA 22:6 n-3 (DHA),0.0,G,oat
MUFA 16:1,0.01,G,oat
PUFA 18:4,0.0,G,oat
MUFA 20:1,0.0,G,oat
PUFA 20:5 n-3 (EPA),0.0,G,oat
MUFA 22:1,0.0,G,oat
PUFA 22:5 n-3 (DPA),0.0,G,oat
"Fatty acids, total monounsaturated",1.98,G,oat
"Fatty acids, total polyunsaturated",2.3,G,oat
Total lipid (fat),6.67,G,oatmeal
"Carbohydrate, by difference",66.7,G,oatmeal
Energy,1580.0,KCAL,oatmeal
"Sugars, total including NLEA",0.0,G,oatmeal
"Fiber, total dietary",8.9,G,oatmeal
"Calcium, Ca",333,MG,oatmeal
"Iron, Fe",24.0,MG,oatmeal
"Potassium, K",0.0,MG,oatmeal
"Sodium, Na",11.0,MG,oatmeal
"Vitamin A, IU",5560.0,IU,oatmeal
"Vitamin C, total ascorbic acid",66.7,MG,oatmeal
Cholesterol,0.0,MG,oatmeal
"Fatty acids, total saturated",0.0,G,oatmeal
Protein,13.2,G,octopus
Total lipid (fat),13.0,G,octopus
"Carbohydrate, by difference",13.4,G,octopus
Energy,226,KCAL,octopus
"Alcohol, ethyl",0.0,G,octopus
Water,58.2,G,octopus
Caffeine,0.0,MG,octopus
Theobromine,0.0,MG,octopus
"Sugars, total including NLEA",0.2,G,octopus
"Fiber, total dietary",0.5,G,octopus
"Calcium, Ca",55.0,MG,octopus
"Iron, Fe",4.92,MG,octopus
"Magnesium, Mg",28.0,MG,octopus
"Phosphorus, P",164,MG,octopus
"Potassium, K",290,MG,octopus
"Sodium, Na",518,MG,octopus
"Zinc, Zn",1.43,MG,octopus
"Copper, Cu",0.358,MG,octopus
"Selenium, Se",37.2,UG,octopus
Retinol,35.0,UG,octopus
"Vitamin A, RAE",35.0,UG,octopus
"Carotene, beta",0.0,UG,octopus
"Carotene, alpha",0.0,UG,octopus
Vitamin E (alpha-tocopherol),2.83,MG,octopus
Vitamin D (D2 + D3),0.0,UG,octopus
"Cryptoxanthin, beta",0.0,UG,octopus
Lycopene,0.0,UG,octopus
Lutein + zeaxanthin,10.0,UG,octopus
"Vitamin C, total ascorbic acid",3.0,MG,octopus
Thiamin,0.165,MG,octopus
Riboflavin,0.102,MG,octopus
Niacin,2.54,MG,octopus
Vitamin B-6,0.259,MG,octopus
"Folate, total",33.0,UG,octopus
Vitamin B-12,13.0,UG,octopus
"Choline, total",56.3,MG,octopus
Vitamin K (phylloquinone),13.1,UG,octopus
Folic acid,20.0,UG,octopus
"Folate, food",14.0,UG,octopus
"Folate, DFE",47.0,UG,octopus
"Vitamin E, added",0.0,MG,octopus
"Vitamin B-12, added",0.0,UG,octopus
Cholesterol,43.0,MG,octopus
"Fatty acids, total saturated",1.87,G,octopus
SFA 4:0,0.0,G,octopus
SFA 6:0,0.0,G,octopus
SFA 8:0,0.0,G,octopus
SFA 10:0,0.0,G,octopus
SFA 12:0,0.0,G,octopus
SFA 14:0,0.026,G,octopus
SFA 16:0,1.34,G,octopus
SFA 18:0,0.406,G,octopus
MUFA 18:1,4.72,G,octopus
PUFA 18:2,4.28,G,octopus
PUFA 18:3,0.556,G,octopus
PUFA 20:4,0.03,G,octopus
PUFA 22:6 n-3 (DHA),0.062,G,octopus
MUFA 16:1,0.094,G,octopus
PUFA 18:4,0.021,G,octopus
MUFA 20:1,0.099,G,octopus
PUFA 20:5 n-3 (EPA),0.058,G,octopus
MUFA 22:1,0.008,G,octopus
PUFA 22:5 n-3 (DPA),0.005,G,octopus
"Fatty acids, total monounsaturated",4.93,G,octopus
"Fatty acids, total polyunsaturated",5.02,G,octopus
Protein,0.73,G,olive
Total lipid (fat),30.0,G,olive
"Carbohydrate, by difference",4.17,G,olive
Energy,282,KCAL,olive
"Alcohol, ethyl",0.0,G,olive
Water,62.6,G,olive
Caffeine,0.0,MG,olive
Theobromine,0.0,MG,olive
"Sugars, total including NLEA",0.16,G,olive
"Fiber, total dietary",1.8,G,olive
"Calcium, Ca",60.0,MG,olive
"Iron, Fe",3.4,MG,olive
"Magnesium, Mg",5.0,MG,olive
"Phosphorus, P",3.0,MG,olive
"Potassium, K",17.0,MG,olive
"Sodium, Na",835,MG,olive
"Zinc, Zn",0.12,MG,olive
"Copper, Cu",0.162,MG,olive
"Selenium, Se",0.7,UG,olive
Retinol,0.0,UG,olive
"Vitamin A, RAE",14.0,UG,olive
"Carotene, beta",168,UG,olive
"Carotene, alpha",0.0,UG,olive
Vitamin E (alpha-tocopherol),6.14,MG,olive
Vitamin D (D2 + D3),0.0,UG,olive
"Cryptoxanthin, beta",3.0,UG,olive
Lycopene,0.0,UG,olive
Lutein + zeaxanthin,408,UG,olive
"Vitamin C, total ascorbic acid",0.4,MG,olive
Thiamin,0.008,MG,olive
Riboflavin,0.002,MG,olive
Niacin,0.09,MG,olive
Vitamin B-6,0.014,MG,olive
"Folate, total",1.0,UG,olive
Vitamin B-12,0.0,UG,olive
"Choline, total",9.5,MG,olive
Vitamin K (phylloquinone),6.3,UG,olive
Folic acid,0.0,UG,olive
"Folate, food",1.0,UG,olive
"Folate, DFE",1.0,UG,olive
"Vitamin E, added",0.0,MG,olive
"Vitamin B-12, added",0.0,UG,olive
Cholesterol,0.0,MG,olive
"Fatty acids, total saturated",4.85,G,olive
SFA 4:0,0.0,G,olive
SFA 6:0,0.0,G,olive
SFA 8:0,0.0,G,olive
SFA 10:0,0.0,G,olive
SFA 12:0,0.0,G,olive
SFA 14:0,0.003,G,olive
SFA 16:0,3.81,G,olive
SFA 18:0,0.784,G,olive
MUFA 18:1,20.5,G,olive
PUFA 18:2,2.44,G,olive
PUFA 18:3,0.155,G,olive
PUFA 20:4,0.003,G,olive
PUFA 22:6 n-3 (DHA),0.0,G,olive
MUFA 16:1,0.326,G,olive
PUFA 18:4,0.0,G,olive
MUFA 20:1,0.087,G,olive
PUFA 20:5 n-3 (EPA),0.0,G,olive
MUFA 22:1,0.0,G,olive
PUFA 22:5 n-3 (DPA),0.0,G,olive
"Fatty acids, total monounsaturated",20.9,G,olive
"Fatty acids, total polyunsaturated",2.6,G,olive
Protein,1.11,G,omelet
Total lipid (fat),0.23,G,omelet
"Carbohydrate, by difference",5.48,G,omelet
Energy,25.0,KCAL,omelet
"Alcohol, ethyl",0.0,G,omelet
Water,92.6,G,omelet
Caffeine,0.0,MG,omelet
Theobromine,0.0,MG,omelet
"Sugars, total including NLEA",3.42,G,omelet
"Fiber, total dietary",1.6,G,omelet
"Calcium, Ca",14.0,MG,omelet
"Iron, Fe",0.33,MG,omelet
"Magnesium, Mg",13.0,MG,omelet
"Phosphorus, P",30.0,MG,omelet
"Potassium, K",278,MG,omelet
"Sodium, Na",6.0,MG,omelet
"Zinc, Zn",0.21,MG,omelet
"Copper, Cu",0.071,MG,omelet
"Selenium, Se",0.1,UG,omelet
Retinol,0.0,UG,omelet
"Vitamin A, RAE",43.0,UG,omelet
"Carotene, beta",464,UG,omelet
"Carotene, alpha",103,UG,omelet
Vitamin E (alpha-tocopherol),0.6,MG,omelet
Vitamin D (D2 + D3),0.0,UG,omelet
"Cryptoxanthin, beta",0.0,UG,omelet
Lycopene,2600.0,UG,omelet
Lutein + zeaxanthin,142,UG,omelet
"Vitamin C, total ascorbic acid",18.2,MG,omelet
Thiamin,0.045,MG,omelet
Riboflavin,0.024,MG,omelet
Niacin,0.637,MG,omelet
Vitamin B-6,0.104,MG,omelet
"Folate, total",14.0,UG,omelet
Vitamin B-12,0.0,UG,omelet
"Choline, total",7.4,MG,omelet
Vitamin K (phylloquinone),8.8,UG,omelet
Folic acid,0.0,UG,omelet
"Folate, food",14.0,UG,omelet
"Folate, DFE",14.0,UG,omelet
"Vitamin E, added",0.0,MG,omelet
"Vitamin B-12, added",0.0,UG,omelet
Cholesterol,0.0,MG,omelet
"Fatty acids, total saturated",0.038,G,omelet
SFA 4:0,0.0,G,omelet
SFA 6:0,0.0,G,omelet
SFA 8:0,0.0,G,omelet
SFA 10:0,0.0,G,omelet
SFA 12:0,0.0,G,omelet
SFA 14:0,0.0,G,omelet
SFA 16:0,0.028,G,omelet
SFA 18:0,0.009,G,omelet
MUFA 18:1,0.034,G,omelet
PUFA 18:2,0.089,G,omelet
PUFA 18:3,0.004,G,omelet
PUFA 20:4,0.0,G,omelet
PUFA 22:6 n-3 (DHA),0.0,G,omelet
MUFA 16:1,0.001,G,omelet
PUFA 18:4,0.0,G,omelet
MUFA 20:1,0.0,G,omelet
PUFA 20:5 n-3 (EPA),0.0,G,omelet
MUFA 22:1,0.0,G,omelet
PUFA 22:5 n-3 (DPA),0.0,G,omelet
"Fatty acids, total monounsaturated",0.035,G,omelet
"Fatty acids, total polyunsaturated",0.094,G,omelet
Protein,10.9,G,onion
Total lipid (fat),0.78,G,onion
"Carbohydrate, by difference",59.4,G,onion
Energy,289,KCAL,onion
"Sugars, total including NLEA",7.03,G,onion
"Fiber, total dietary",2.3,G,onion
"Calcium, Ca",16.0,MG,onion
"Iron, Fe",3.52,MG,onion
"Sodium, Na",430,MG,onion
"Vitamin A, IU",78.0,IU,onion
"Vitamin C, total ascorbic acid",0.0,MG,onion
Thiamin,1.0,MG,onion
Riboflavin,0.332,MG,onion
Niacin,4.69,MG,onion
Cholesterol,0.0,MG,onion
"Fatty acids, total trans",0.0,G,onion
"Fatty acids, total saturated",0.0,G,onion
Protein,4.76,G,orange
Total lipid (fat),0.0,G,orange
"Carbohydrate, by difference",90.5,G,orange
Energy,381,KCAL,orange
"Sugars, total including NLEA",90.5,G,orange
"Sodium, Na",381,MG,orange
Protein,0.83,G,orange juice
Total lipid (fat),0.0,G,orange juice
"Carbohydrate, by difference",10.8,G,orange juice
Energy,46.0,KCAL,orange juice
"Sugars, total including NLEA",9.17,G,orange juice
"Potassium, K",188,MG,orange juice
"Sodium, Na",0.0,MG,orange juice
"Calcium, Ca",0.0,MG,orzo
"Iron, Fe",3.21,MG,orzo
"Sodium, Na",0.0,MG,orzo
"Vitamin A, IU",0.0,IU,orzo
"Vitamin C, total ascorbic acid",0.0,MG,orzo
Thiamin,1.0,MG,orzo
Riboflavin,0.304,MG,orzo
Niacin,5.36,MG,orzo
Cholesterol,0.0,MG,orzo
"Fatty acids, total saturated",0.0,G,orzo
Protein,12.5,G,orzo
Total lipid (fat),1.79,G,orzo
"Carbohydrate, by difference",78.6,G,orzo
Energy,375,KCAL,orzo
"Sugars, total including NLEA",3.57,G,orzo
"Fiber, total dietary",3.6,G,orzo
"Fatty acids, total trans",0.0,G,orzo
Protein,4.96,G,oyster
Total lipid (fat),10.8,G,oyster
"Carbohydrate, by difference",18.4,G,oyster
Energy,188,KCAL,oyster
"Alcohol, ethyl",0.0,G,oyster
Water,64.0,G,oyster
Caffeine,0.0,MG,oyster
Theobromine,0.0,MG,oyster
"Sugars, total including NLEA",2.62,G,oyster
"Fiber, total dietary",1.2,G,oyster
"Calcium, Ca",96.0,MG,oyster
"Iron, Fe",2.44,MG,oyster
"Magnesium, Mg",18.0,MG,oyster
"Phosphorus, P",67.0,MG,oyster
"Potassium, K",136,MG,oyster
"Sodium, Na",510,MG,oyster
"Zinc, Zn",10.0,MG,oyster
"Copper, Cu",0.726,MG,oyster
"Selenium, Se",12.6,UG,oyster
Retinol,88.0,UG,oyster
"Vitamin A, RAE",100,UG,oyster
"Carotene, beta",136,UG,oyster
"Carotene, alpha",0.0,UG,oyster
Vitamin E (alpha-tocopherol),1.34,MG,oyster
Vitamin D (D2 + D3),0.4,UG,oyster
"Cryptoxanthin, beta",0.0,UG,oyster
Lycopene,0.0,UG,oyster
Lutein + zeaxanthin,80.0,UG,oyster
"Vitamin C, total ascorbic acid",1.8,MG,oyster
Thiamin,0.148,MG,oyster
Riboflavin,0.113,MG,oyster
Niacin,1.84,MG,oyster
Vitamin B-6,0.071,MG,oyster
"Folate, total",32.0,UG,oyster
Vitamin B-12,1.95,UG,oyster
"Choline, total",24.2,MG,oyster
Vitamin K (phylloquinone),32.5,UG,oyster
Folic acid,19.0,UG,oyster
"Folate, food",13.0,UG,oyster
"Folate, DFE",46.0,UG,oyster
"Vitamin E, added",0.0,MG,oyster
"Vitamin B-12, added",0.0,UG,oyster
Cholesterol,10.0,MG,oyster
"Fatty acids, total saturated",2.14,G,oyster
SFA 4:0,0.001,G,oyster
SFA 6:0,0.0,G,oyster
SFA 8:0,0.005,G,oyster
SFA 10:0,0.005,G,oyster
SFA 12:0,0.006,G,oyster
SFA 14:0,0.026,G,oyster
SFA 16:0,1.22,G,oyster
SFA 18:0,0.795,G,oyster
MUFA 18:1,4.63,G,oyster
PUFA 18:2,3.05,G,oyster
PUFA 18:3,0.318,G,oyster
PUFA 20:4,0.006,G,oyster
PUFA 22:6 n-3 (DHA),0.033,G,oyster
MUFA 16:1,0.036,G,oyster
PUFA 18:4,0.012,G,oyster
MUFA 20:1,0.026,G,oyster
PUFA 20:5 n-3 (EPA),0.044,G,oyster
MUFA 22:1,0.0,G,oyster
PUFA 22:5 n-3 (DPA),0.003,G,oyster
"Fatty acids, total monounsaturated",4.69,G,oyster
"Fatty acids, total polyunsaturated",3.46,G,oyster
Protein,17.4,G,paleo
Total lipid (fat),17.4,G,paleo
"Carbohydrate, by difference",56.5,G,paleo
Energy,478,KCAL,paleo
"Sugars, total including NLEA",4.35,G,paleo
"Fiber, total dietary",13.0,G,paleo
"Calcium, Ca",87.0,MG,paleo
"Iron, Fe",3.13,MG,paleo
"Sodium, Na",0.0,MG,paleo
"Vitamin A, IU",0.0,IU,paleo
"Vitamin C, total ascorbic acid",0.0,MG,paleo
Cholesterol,0.0,MG,paleo
"Fatty acids, total trans",0.0,G,paleo
"Fatty acids, total saturated",2.17,G,paleo
Protein,4.05,G,pancake
Total lipid (fat),0.38,G,pancake
"Carbohydrate, by difference",45.4,G,pancake
Energy,207,KCAL,pancake
"Alcohol, ethyl",0.0,G,pancake
Water,49.8,G,pancake
Caffeine,0.0,MG,pancake
